"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010389","regulation of G2/M transition of mitotic cell cycle","44/4672","109/18805",0.403669724770642,1.62478792258389,3.76123859587039,0.000250457471550051,0.00523804433877523,0.00413791709706253,"CHEK1/BRCA1/TICRR/CDK1/KIF14/DTL/CCNB1/CDC25A/ATR/FBXO5/CDC25C/CLSPN/CDK4/PLK1/CDC6/PKMYT1/CDC7/RCC2/AURKA/CDC25B/CENPF/MRE11/BLM/AURKB/ORC1/CDK6/RRM1/CDKN1A/DONSON/CDK2/RNASEH2B/DBF4B/FOXO4/CCND1/VPS4B/CHFR/BARD1/NBN/MBTPS2/STOX1/WNT10B/PHOX2B/FHL1/PKIA",44
"GO:1903037","regulation of leukocyte cell-cell adhesion","129/4672","395/18805",0.326582278481013,1.31450765129183,3.63213705441421,0.000252379320517219,0.00526081778345465,0.00415590751867855,"SMARCC1/ASCL2/SOX4/HSPD1/VSIR/ZP3/ZBTB7B/ACTL6A/RIPK2/CD44/ZMIZ1/KLF4/ZC3H8/SMAD7/HMGB1/HSPH1/PPARA/SLC7A1/TMIGD2/TNFRSF21/GLMN/IL4R/LGALS3/RPS3/RUNX1/PAG1/CDKN2A/ZAP70/CD160/SASH3/LGALS9C/TNFSF9/SOX12/HHLA2/SPN/FGL2/IRAK1/BMP4/SOCS6/CHST4/CD1D/CORO1A/CD3E/TSPAN32/SLC4A2/DUSP10/CCL21/PRKCZ/RASAL3/TNFSF14/IL23A/TNFAIP8L2/TNFRSF13C/PCK1/PIK3R6/ST3GAL4/TESPA1/LGALS9B/CCL28/ADTRP/EBI3/FUT4/LGALS9/FOXJ1/IL2RG/CD27/BCL10/SIRPG/CD6/IL15/CD209/CCL19/LEF1/CXCL12/TBX21/PLA2G2D/IL1RL2/IL18/RHOH/SLAMF1/IGFBP2/CCL5/ASS1/B2M/CD40LG/DTX1/TIGIT/CRTAM/IGF1/FOXP3/ADORA2A/KLRK1/KLRC4-KLRK1/NOD2/CTSG/WNT10B/IL23R/HLA-E/CCR7/THY1/CCR2/VTCN1/DAPL1/ZBTB16/IGF2/CR1/IDO1/ARG1/DPP4/RIPOR2/VNN1/LILRB1/HLA-A/LEP/IL1A/CCL25/TNFRSF14/IL2/HLA-G/PLA2G2A/EPO/HLA-DRB5/HLA-DRB1/PLA2G5/ACTL6B/ELANE/HLA-DMB/SELE/HLA-DQB1",129
"GO:0010948","negative regulation of cell cycle process","106/4672","315/18805",0.336507936507937,1.35445884974995,3.6476402892384,0.000254408315820126,0.00528566750894709,0.00417553814746328,"TRIP13/CHEK1/INHBA/NEK2/CCNF/SKA3/TIMELESS/BRCA1/MAD2L1/PRKDC/MTBP/TICRR/CDK1/E2F7/BIRC5/NUF2/DTL/CCNB1/TTK/BUB1/CTDSP2/EME1/CDC45/E2F1/EZH2/SPDL1/ATR/FBXO5/CHEK2/KNTC1/CLSPN/CDC20/FANCD2/BRCA2/PLK1/PCID2/CDT1/RBL1/NPM1/GFI1B/CDC6/TTI1/PKMYT1/BUB1B/BRIP1/TIPIN/CENPF/PRPF19/MRE11/BLM/AURKB/KLF4/RHNO1/ZWINT/ORC1/ZWILCH/TMEM67/NDC80/MSH2/SPC24/INTS7/RAD51/CDKN1A/E2F8/DNA2/DONSON/CDCA8/WDR76/ZC3H12D/CDK2/BMP7/RNASEH2B/TOM1L2/FOXO4/CDKN2B/CCND1/INCENP/H2AX/GNB1L/CHFR/DAB2IP/KAT2B/ATRIP/CHMP2A/BARD1/KNL1/GPER1/NBN/BMP4/KAT2A/NAA10/GPR15LG/MBTPS2/TP53/MAP3K20/DUSP1/ESPL1/ZNF655/LIF/PROX1/SPC25/FAM107A/FHL1/BRSK2/HLA-G/DMRT1",106
"GO:0030282","bone mineralization","50/4672","128/18805",0.390625,1.57228234696062,3.73526255185802,0.000255999479414698,0.0053012875802729,0.00418787759249584,"SOX9/NOTUM/PTK2B/AXIN2/CYP27B1/CLEC3B/TFAP2A/RXRA/TXLNG/SLC20A2/BMP7/VDR/SMAD3/BMP2/COMP/ENPP1/MMP13/FOSL2/ERCC2/BMP4/SMPD3/LGR4/ROGDI/ATP2B1/TRPM4/LTF/TENT5A/BMP6/IBSP/PTN/PTH1R/FGFR3/FGFR2/OSR1/PHOSPHO1/IGF1/ALOX15/RFLNA/ZNF664-RFLNA/WNT10B/FGF23/TWIST1/MGP/COL1A2/PTGS2/BMPR1B/LEP/FZD9/IFITM5/AHSG",50
"GO:0034308","primary alcohol metabolic process","42/4672","103/18805",0.407766990291262,1.64127959170102,3.75216012547743,0.000264640155725834,0.00546231118811886,0.00431508200254715,"RETSAT/NAAA/CLCN2/SULT1A2/SULT1A1/RDH5/ACSS2/HSD11B2/ALDH1B1/BMP2/AKR1B10/ALDH3B2/GDPD3/DHRS3/ADH1B/CYP3A4/PNPLA2/DHRS9/BMP5/SCNN1B/TPK1/AKR1C2/CYP2C8/SULT1B1/BMP6/AKR1C4/PLB1/AKR1C3/CYP3A5/BCO1/IGF1/ADH1C/AKR1B15/CEL/RBP4/CYP11A1/ADH4/SULT1C4/ADH1A/CYP2C18/RDH8/SULT1E1",42
"GO:0030174","regulation of DNA-templated DNA replication initiation","11/4672","16/18805",0.6875,2.76721693065068,4.06590643644672,0.000267039585993555,0.00547604553615356,0.00432593177583545,"MCM4/MCM3/TICRR/MCM7/MCM6/MCM2/CDT1/CDK2/MCIDAS/NBN/MCM5",11
"GO:0099509","regulation of presynaptic cytosolic calcium ion concentration","11/4672","16/18805",0.6875,2.76721693065068,4.06590643644672,0.000267039585993555,0.00547604553615356,0.00432593177583545,"SCGN/P2RY1/CALB1/P2RY4/P2RX1/TSPOAP1/HTR1B/SV2B/CNR1/CALB2/ERC2",11
"GO:1903531","negative regulation of secretion by cell","58/4672","154/18805",0.376623376623377,1.51592521348515,3.69619955793284,0.000272295841515518,0.00556576224922982,0.00439680561670434,"INHBA/VSNL1/IL11/CRY2/TNFRSF1A/CEACAM1/ASIC1/VAMP8/VPS4B/NDUFAF2/F2RL1/SYTL4/MIDN/P2RY1/FOXO1/ADTRP/NEO1/ADRA2A/CHGA/LGALS9/RAB11FIP1/FKBP1B/RHBDF2/BMP8A/CBARP/IL13RA2/NOTCH1/DRD2/ABAT/RSAD2/LIF/CRHBP/CD200/SFRP1/UCN/ABCC8/KCNJ11/ACVR1C/FFAR4/MAOB/ACSL4/KCNK9/KLF7/CCR2/FAM3D/ADRA2C/FGF23/GNAO1/HTR1B/ADIPOQ/INHBB/LILRB1/LEP/CNR1/SYT4/NPY5R/DRD4/OPRK1",58
"GO:0097529","myeloid leukocyte migration","83/4672","237/18805",0.350210970464135,1.40961414802613,3.64859716900293,0.000276392198507755,0.00559697651674396,0.00442146406609219,"IL6R/CXCL5/MAPK3/PTK2B/P2RX4/PPIA/JAML/DPEP1/HMGB1/MYD88/BSG/B4GALT1/LGALS3/CXCL3/PTPRO/PPBP/PTPRJ/CCL23/C1QBP/CXCL17/DAPK2/RPS19/EDN3/CD177/CXCL6/CCL24/PTGER4/PGF/CCL21/SCG2/PIK3CD/IL23A/EDN2/CCL28/CHGA/MMP28/FUT4/PF4/PLCB1/STAP1/CYP19A1/DUSP1/CCL19/CALCA/CXCL12/SLAMF1/MCOLN2/CD200/CCL5/CXCL10/CSF1R/VEGFD/CSF1/CMKLR1/TRPV4/THBS1/TNFAIP6/C5/NOD2/CTSG/SERPINE1/CCL26/CCR7/CX3CR1/CCR2/P2RY12/CXCL9/FLT1/PF4V1/DPP4/RIPOR2/CCL7/CXCL8/TREM1/CXCL13/IL1A/CCL25/TRIM55/GP2/IL17A/S100A7/CCL16/CD300H",83
"GO:0071621","granulocyte chemotaxis","48/4672","122/18805",0.39344262295082,1.58362339995509,3.71833627566706,0.000276481423879689,0.00559697651674396,0.00442146406609219,"CXCL5/MAPK3/PPIA/JAML/DPEP1/BSG/LGALS3/CXCL3/PPBP/PTPRJ/C1QBP/CXCL17/DAPK2/EDN3/CXCL6/CCL24/CCL21/SCG2/PIK3CD/IL23A/EDN2/CCL28/PF4/CCL19/SLAMF1/CCL5/CXCL10/CSF1R/CSF1/CMKLR1/TRPV4/THBS1/TNFAIP6/NOD2/CCL26/CCR7/CXCL9/PF4V1/DPP4/RIPOR2/CCL7/CXCL8/TREM1/CXCL13/CCL25/S100A7/CCL16/CD300H",48
"GO:1902749","regulation of cell cycle G2/M phase transition","48/4672","122/18805",0.39344262295082,1.58362339995509,3.71833627566706,0.000276481423879689,0.00559697651674396,0.00442146406609219,"CHEK1/BRCA1/TICRR/CDK1/KIF14/DTL/CCNB1/CDC25A/ATR/FBXO5/CDC25C/CLSPN/CDK4/PLK1/NPM1/CDC6/PKMYT1/CDC7/RCC2/AURKA/CDC25B/CENPF/ATAD5/MRE11/BLM/AURKB/ORC1/CDK6/RRM1/CDKN1A/DONSON/CDK2/RNASEH2B/DBF4B/FOXO4/CCND1/VPS4B/CHFR/BARD1/NBN/MBTPS2/TP53/STOX1/DYRK3/WNT10B/PHOX2B/FHL1/PKIA",48
"GO:0033555","multicellular organismal response to stress","40/4672","97/18805",0.412371134020619,1.65981146730688,3.74585881623617,0.000277468012159819,0.00559900308243265,0.0044230649996218,"LARGE1/P2RX2/CAPN2/P2RX4/EPHB2/SLC1A1/ASIC1/PRKCG/GNG7/GRPR/PRKAR1B/PIRT/COMT/LRP11/TRPV1/ADRA2A/CALCA/UCN/ADCYAP1R1/THBS1/ADRB1/NMUR2/ATP1A2/GRIK2/SCN9A/HMGCS2/HCN1/RELN/IDO1/GRP/DPP4/SCN11A/BRINP1/DRD1/TACR1/GRIA1/NEUROD2/P2RX3/TAC1/DRD4",40
"GO:0042098","T cell proliferation","77/4672","217/18805",0.354838709677419,1.42824099646487,3.648052962348,0.000284895687127942,0.00573057694235694,0.00452700488429917,"VSIR/ZP3/ZBTB7B/RIPK2/CTPS1/HMGB1/SLC7A1/TMIGD2/ELF4/TNFRSF21/GLMN/LGALS3/RPS3/CDKN2A/RPS6/ZAP70/SASH3/LGALS9C/TNFSF9/RIPK3/HHLA2/SPN/BMP4/SH3RF1/CD1D/CORO1A/CD3E/TSPAN32/SLC4A2/TP53/RASAL3/TNFSF14/IL23A/DOCK2/TNFRSF13C/LGALS9B/EBI3/LGALS9/FOXJ1/FKBP1B/CD6/IL15/CD209/CCL19/PLA2G2D/IL18/SLAMF1/IGFBP2/CCL5/CD40LG/CRTAM/IGF1/FOXP3/IL23R/HLA-E/IL27/CCR2/VTCN1/LMO1/IGF2/CR1/IDO1/ARG1/RIPOR2/SLC11A1/LILRB1/HLA-A/LEP/IL1A/TNFRSF14/IL2/HLA-G/PLA2G2A/EPO/HLA-DRB1/PLA2G5/HLA-DMB",77
"GO:0140013","meiotic nuclear division","71/4672","197/18805",0.360406091370558,1.45064994610945,3.65579594413928,0.000286482717840894,0.0057442058599463,0.0045377713703119,"TRIP13/CKS2/SKA3/DCAF13/FIGNL1/RAD54L/NUF2/RAD51AP1/TOP2A/CCNB1IP1/TTK/EME1/NCAPH/ASPM/FBXO5/CDC20/FANCD2/BRCA2/PLK1/RAD54B/KIF18A/CCNB2/FANCA/SGO1/SMC2/BRIP1/AURKA/CDC25B/NDC1/MRE11/PTTG1/ZWINT/TDRKH/MSX2/NDC80/RAD51/TESMIN/INCENP/SMC4/FANCM/CCNE1/CHFR/BCL2L11/TEX11/KNL1/SEPTIN1/SKA2/PDE3A/SIRT7/CYP26B1/MAPK15/WNT5A/PLCB1/SYCE2/ESPL1/EREG/LIF/GPR3/CENPS/MEI1/FMN2/RPL10L/MSX1/KCTD19/HSF2BP/MND1/KASH5/ANKRD31/DMRT1/PSMA8/OOEP",71
"GO:0032024","positive regulation of insulin secretion","37/4672","88/18805",0.420454545454545,1.69234754436488,3.74288713104973,0.000292596655689672,0.00584822935865812,0.00461994719510008,"VSNL1/SOX4/PDX1/GNA11/PPARD/C2CD2L/SIRT6/BLK/SRI/TCF7L2/PFKM/GPER1/GIPR/C1QTNF12/ANO1/PCK2/PRKCB/TRPM4/PLCB1/ABAT/F2RL2/UCN3/ABCC8/GCG/NR0B2/ACSL4/CHRM3/F2/NR1H4/CASR/FFAR1/RBP4/RFX6/TUNAR/HLA-DRB1/NKX6-1/SLC30A8",37
"GO:2000401","regulation of lymphocyte migration","31/4672","70/18805",0.442857142857143,1.78251895792564,3.77117249814428,0.000296179355479375,0.00590116343598653,0.00466176372230528,"ASCL2/PTK2B/WASL/PADI2/RIPK3/LRCH1/SPN/CORO1A/GPR15LG/CRK/NEDD9/CCL21/TNFSF14/ADTRP/WNT5A/APOD/CXCL12/CD200/CCL5/CXCL10/KLRK1/KLRC4-KLRK1/SPNS2/JAM2/CCR2/RIPOR2/CCL7/GCSAML/CXCL13/TNFRSF14/S100A7",31
"GO:0022409","positive regulation of cell-cell adhesion","112/4672","337/18805",0.332344213649852,1.33769968700459,3.59662397077202,0.000298297619539562,0.00591356020025531,0.00467155683964037,"SMARCC1/IL6R/SOX4/HSPD1/VSIR/ZP3/ZBTB7B/ACTL6A/RIPK2/CD44/ZMIZ1/PKP1/SMAD7/CITED2/HMGB1/HSPH1/SLC7A1/TMIGD2/IL4R/BMP7/RPS3/RUNX1/ZAP70/CD160/SASH3/TNFSF9/SOX12/HHLA2/SPN/IRAK1/CHST4/GCNT2/CD1D/CORO1A/ANK3/CD3E/DUSP10/CCL21/PRKCZ/RASAL3/TNFSF14/IL23A/KIF26B/MFSD2B/TNFRSF13C/PCK1/PIK3R6/ST3GAL4/TESPA1/EBI3/FUT4/LGALS9/IL2RG/CD27/PODXL/WNT5A/BCL10/SIRPG/PLPP3/CD6/IL15/CD209/CCL19/LEF1/IL1RL2/IL18/FOXA2/RHOH/SLAMF1/IGFBP2/CCL5/FGB/B2M/CD40LG/IGF1/FOXP3/KLRK1/KLRC4-KLRK1/NOD2/CTSG/WNT10B/IL23R/HLA-E/FGA/PDPN/CCR7/THY1/CCR2/PTPRU/VTCN1/ZBTB16/IGF2/CR1/DPP4/VNN1/MMRN1/CXCL13/LILRB1/HLA-A/LEP/IL1A/TNFRSF14/IL2/HLA-G/EPO/HLA-DRB5/HLA-DRB1/ACTL6B/ELANE/HLA-DMB/SELE/HLA-DQB1",112
"GO:0035148","tube formation","56/4672","148/18805",0.378378378378378,1.52298917067753,3.67250171241011,0.000299610396466387,0.00591356020025531,0.00467155683964037,"MTHFD1L/SALL4/SOX9/KIF20B/ARHGAP35/MTHFR/CTHRC1/GRHL3/CITED2/COBL/PTK7/RPS7/GLMN/BMP7/MTHFD1/FZD3/BCL2L11/DAB2IP/SPINT1/BMP4/CELSR1/KAT2A/STK3/EDAR/PIK3CD/SIX4/BMP5/RARG/STIL/FOLR1/PODXL/WNT5A/ADM/BCL10/IRX3/TCTN1/ST14/NOTCH1/GDF7/SPINT2/SFRP1/PROX1/PRKACB/RGMA/FGFR2/IRX2/OSR1/SOX8/SIX1/PAX2/FGF8/MIR210/SLC39A12/TWIST1/TRIM71/CECR2",56
"GO:0071675","regulation of mononuclear cell migration","56/4672","148/18805",0.378378378378378,1.52298917067753,3.67250171241011,0.000299610396466387,0.00591356020025531,0.00467155683964037,"ASCL2/MAPK3/PTK2B/P2RX4/HMGB1/LGALS3/WASL/PADI2/PTPRJ/C1QBP/CXCL17/RIPK3/LRCH1/SPN/CORO1A/GPR15LG/CRK/NEDD9/CCL21/TNFSF14/ADTRP/BMP5/MMP28/LGALS9/WNT5A/PLCB1/STAP1/CYP19A1/DUSP1/APOD/CXCL12/SLAMF1/CD200/CCL5/CXCL10/CSF1R/CSF1/CMKLR1/TRPV4/THBS1/C5/KLRK1/KLRC4-KLRK1/SERPINE1/SPNS2/CCR7/CX3CR1/JAM2/CCR2/P2RY12/RIPOR2/CCL7/GCSAML/CXCL13/TNFRSF14/S100A7",56
"GO:0090278","negative regulation of peptide hormone secretion","23/4672","47/18805",0.48936170212766,1.96970179976683,3.82695383842796,0.000301998650790485,0.00594212921617664,0.00469412560992588,"VSNL1/NDUFAF2/F2RL1/SYTL4/MIDN/FOXO1/ADRA2A/CHGA/FKBP1B/BMP8A/DRD2/CRHBP/SFRP1/ABCC8/KCNJ11/ACVR1C/FFAR4/KLF7/FAM3D/ADRA2C/GNAO1/INHBB/LEP",23
"GO:0032944","regulation of mononuclear cell proliferation","86/4672","248/18805",0.346774193548387,1.39578097381794,3.60733294496283,0.000314182865668551,0.00616266763839308,0.00486834515615866,"VSIR/ZP3/SLC39A10/ZBTB7B/RIPK2/ATAD5/EPHB2/HMGB1/MYD88/CD22/CDKN1A/SLC7A1/TMIGD2/TNFRSF21/GLMN/LGALS3/RPS3/TNFRSF13B/CDKN2A/ZAP70/SASH3/LGALS9C/TNFSF9/RIPK3/HHLA2/SPN/BMP4/TICAM1/SH3RF1/CD1D/CORO1A/CD3E/TSPAN32/SLC4A2/RASAL3/FCRL3/IL23A/TNFRSF13C/LGALS9B/EBI3/LGALS9/FOXJ1/CD6/IL15/CD209/CCL19/PLA2G2D/IL18/SLAMF1/MZB1/BTK/IGFBP2/CCL5/CSF1/CD40LG/IKZF3/CRTAM/IGF1/FOXP3/IL23R/HLA-E/FCGR3A/IL27/GAL/CCR2/VTCN1/LMO1/IGF2/CR1/IDO1/SOX11/ARG1/RIPOR2/LILRB1/HLA-A/TACR1/LEP/IL1A/TNFRSF14/IL2/HLA-G/PLA2G2A/EPO/HLA-DRB1/PLA2G5/HLA-DMB",86
"GO:0048568","embryonic organ development","146/4672","457/18805",0.319474835886214,1.28589989059081,3.55743589055462,0.000316178918591735,0.00618261934930463,0.00488410648240125,"MTHFD1L/COL11A1/ASCL2/STRA6/E2F7/UTP25/SOX9/PPIL1/ECE1/PLK4/MAPK3/OTX1/PALB2/CTHRC1/GRHL3/HOXB8/NHERF1/CITED2/EPHB2/PLCD3/TEAD4/NCOA1/MICAL2/TFAP2A/IRX5/E2F8/COBL/PTK7/BMP7/WNT7B/TH/RNF112/MTHFD1/PCSK5/LHFPL5/TSHZ1/SMAD3/FZD3/PSEN1/MYCN/EGLN1/ERCC2/EPAS1/SPINT1/BMP4/HS6ST1/SH2B3/TRIM28/NECTIN1/STK3/EDNRA/TP53/WNT2/EGFR/USH1G/DLX6/FZD5/TBX3/SIX4/PLS1/TPRN/KRT19/HOXA9/BMP5/KRT8/GJB5/RARG/MDFI/STIL/HOXC11/KCNQ1/FOLR1/TIFAB/WNT1/WNT5A/ADM/HOXA11/EN2/TBX20/STOX1/ST14/LEF1/NOTCH1/EYA1/COL2A1/LIF/SIX3/PDGFA/MFAP2/EFEMP1/SPINT2/EFNA1/PROX1/MFAP5/TCF21/MYO3A/DLX5/CSF2/HPN/ASB2/ITGA8/MYO3B/TTPA/MSX1/PAX5/FGFR2/CDH23/OSR1/SIX1/NEUROD1/HOXC9/APLNR/HOXA2/VASH2/TBX15/PAX2/SPARC/TBX4/ZIC1/RYR2/CITED1/FOXI1/APELA/IGF2/FGF8/NTN1/TWIST1/SHOX2/SOX11/SNAI1/SLC44A4/RBP4/FOXG1/HAND2/GBX2/CXCL8/PRRX1/DNAAF1/GATA4/GJB6/ZFPM2/ATP6V1B1/SIX2/ALX1/GSC/FOXL2",146
"GO:0001878","response to yeast","10/4672","14/18805",0.714285714285714,2.87503057729941,4.0351230674219,0.000321759159552468,0.0062147732468911,0.00490950721480347,"NPY/CRK/PLCG2/CALCA/PTX3/VIP/CAMP/ELANE/CLEC6A/TAC1",10
"GO:0045091","regulation of single stranded viral RNA replication via double stranded DNA intermediate","10/4672","14/18805",0.714285714285714,2.87503057729941,4.0351230674219,0.000321759159552468,0.0062147732468911,0.00490950721480347,"TOP2A/INPP5K/TRIM28/HMGA2/APOBEC3B/APOBEC3C/APOBEC3D/AICDA/CXCL8/APOBEC3A",10
"GO:0051231","spindle elongation","10/4672","14/18805",0.714285714285714,2.87503057729941,4.0351230674219,0.000321759159552468,0.0062147732468911,0.00490950721480347,"RACGAP1/KIF4A/KIF23/BIRC5/KIF11/AURKB/CDCA8/PRC1/INCENP/KIF4B",10
"GO:0051255","spindle midzone assembly","10/4672","14/18805",0.714285714285714,2.87503057729941,4.0351230674219,0.000321759159552468,0.0062147732468911,0.00490950721480347,"RACGAP1/KIF4A/KIF23/BIRC5/AURKB/CDCA8/PRC1/INCENP/KIF4B/CCDC69",10
"GO:0019883","antigen processing and presentation of endogenous antigen","17/4672","31/18805",0.548387096774194,2.20728153999116,3.86785655308277,0.000334488652929412,0.00644094613384806,0.00508817783981198,"ULBP3/ULBP2/CD1D/ULBP1/CD1C/HLA-H/B2M/RAET1L/HLA-E/AZGP1/RAET1G/RAET1E/HLA-B/HLA-A/HLA-C/HLA-G/HLA-DRB1",17
"GO:1904951","positive regulation of establishment of protein localization","110/4672","331/18805",0.332326283987915,1.33762751934776,3.56312225647937,0.000336627794005386,0.00646243509707603,0.0051051535549049,"CEMIP/ECT2/VSNL1/TMEM97/SOX4/RAN/CCT6A/CDK1/SLC35D3/RHOU/PDX1/PINK1/KIF20B/TMEM132A/CCT3/CHP1/GNA11/PPARD/XPO4/PRKCD/PPIA/SLC51B/CCT4/IPO5/HSP90AA1/C2CD2L/CCT7/CNST/ZFAND1/BSG/KCNN4/SIRT6/PPM1A/CLN3/CHP2/VAMP2/BLK/SMAD3/MYO1C/PSEN1/SRI/TCF7L2/MIEF2/MYOM1/PFKM/GPER1/ABCG1/TRIM28/GIPR/F2RL1/SYTL4/ANK3/C1QTNF12/PRR5L/ANO1/EGFR/CIB1/FZD5/PRKCZ/PCK2/TMEM30B/EFCAB7/PPARG/CEP131/PRKCB/TRPM4/PLCB1/SORL1/PDZK1/CDH1/BMP6/HPCA/OR51E2/ACHE/ABAT/PARD6A/F2RL2/UCN3/SFN/HCLS1/ABCC8/FGB/GCG/SEC16B/CRYZL2P-SEC16B/NR0B2/ADCY10/ACSL4/CORO2B/IGF1/ADORA2A/FGA/CHRM3/ANXA13/GZMB/ZIC1/F2/NR1H4/CASR/FFAR1/RBP4/RFX6/TUNAR/PTGS2/LEP/IL1A/ANKRD1/HLA-DRB1/NKX6-1/SLC30A8",110
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","71/4672","198/18805",0.358585858585859,1.44332343123011,3.60557439617019,0.000339517383211099,0.00649815694654941,0.00513337287534485,"INHBA/RIPK2/CD44/MAPK3/PDE8A/PTK2B/HMGB1/ARRB1/FGFR4/BMP2/CXCL17/GPER1/BMP4/GCNT2/NPSR1/F2RL1/ALKAL2/EGFR/CIB1/CCL21/PRKCZ/P2RY1/GPR55/ALKAL1/LGALS9/CHI3L1/CCL19/NOTCH1/NPNT/DRD2/ARHGAP8/DUSP15/PDGFA/SLAMF1/SCIMP/CD36/FGFR3/FGB/GCG/SLC30A10/CSF1R/GPBAR1/FFAR4/TRPV4/FGFR2/IGF1/NRG1/NOD2/ALOX15/FGF20/FGA/CCR7/TNFAIP8L3/APELA/CASR/FGF8/FGF23/FGF19/FGF18/CHRNA7/HAND2/NRXN1/NOX4/IL1A/PLA2G2A/ADRA1A/EPO/HLA-DRB1/PLA2G5/NPY5R/S100A7",71
"GO:0051592","response to calcium ion","53/4672","139/18805",0.381294964028777,1.53472855277422,3.6380989156926,0.000344499798145021,0.00654937857372172,0.00517383661201976,"ECT2/CPNE7/SLC25A23/STIM1/SMPD1/PTK2B/CPNE5/DPEP1/EEF2K/MCOLN1/HOMER1/CPNE2/CHP2/MNAT1/CPNE1/GIPR/TXNIP/RASGRP2/ITPKA/EGFR/CPNE8/PLCG2/KCNIP2/WNT5A/HPCA/SLC25A24/AKR1C3/CRHBP/AMELX/JUND/FOS/FGB/THBS1/TNNT2/P2RX5/RASAL1/ALOX15/FGA/KCNQ3/RYR2/HCN1/KCNMB4/CASR/RYR1/NRXN1/CPNE9/ABCC9/INHBB/ADCY1/CASQ2/NEUROD2/FOSB/MTTP",53
"GO:0051383","kinetochore organization","13/4672","21/18805",0.619047619047619,2.49169316699282,3.93237083806607,0.000344997263688997,0.00654937857372172,0.00517383661201976,"CENPA/CENPH/NUF2/DLGAP5/KNTC1/CENPW/SMC2/CENPF/CENPE/CENPK/NDC80/SMC4/CENPT",13
"GO:0032330","regulation of chondrocyte differentiation","25/4672","53/18805",0.471698113207547,1.89860509821659,3.76653818532627,0.000345304475150306,0.00654937857372172,0.00517383661201976,"SOX9/ACVRL1/SMAD7/AXIN2/PRKG2/CCN4/SMAD3/SCIN/BMP4/ADAMTS12/MAF/RARG/HOXA11/BMP6/EFEMP1/LOXL2/WNT9A/RFLNA/ZNF664-RFLNA/ZBTB16/FGF18/SHOX2/BMPR1B/GDF6/SIX2",25
"GO:0051315","attachment of mitotic spindle microtubules to kinetochore","15/4672","26/18805",0.576923076923077,2.32214008166491,3.87870967288128,0.000358846191166835,0.00678584593835248,0.00536063960331168,"SKA3/KIF2C/CDK1/BIRC5/NUF2/CDT1/AURKB/CENPE/NDC80/CDCA8/INCENP/SEH1L/BOD1/KAT2B/SKA2",15
"GO:0042476","odontogenesis","52/4672","136/18805",0.382352941176471,1.5389869560838,3.62699152011661,0.000360498903802648,0.00679674948184335,0.0053692531155524,"INHBA/STIM1/HDAC2/CNNM4/PAX9/AXIN2/MSX2/TFAP2A/WDR72/PPARA/BSG/BMP7/JAG2/BMP2/BCL2L11/BMP4/NECTIN1/SMPD3/ODAM/SLC4A2/EDAR/TSPEAR/TMT1A/ROGDI/PRKCB/AQP5/COL1A1/NKX2-3/ADM/AQP6/LEF1/ACP4/AMELX/TNFRSF11B/CSF1/MSX1/FGFR2/APCDD1/OSR1/SERPINE1/DLX3/LAMA5/SP6/MMP20/FST/FGF8/SSUH2/HAND2/COL1A2/ENAM/TNC/NGFR",52
"GO:0051180","vitamin transport","26/4672","56/18805",0.464285714285714,1.86876987524462,3.74342443677033,0.000362016620224263,0.00680505051588227,0.00537581071385653,"STRA6/TCN1/TCN2/ABCG2/SLC2A5/SLC25A19/SLC49A4/CBLIF/SLC5A6/NPC1L1/FOLR1/ABCC1/SLC19A1/SLC25A32/AMN/SLC46A1/TTPA/SLC23A1/FOLR2/SLC2A14/SLC35F3/SLC52A1/SLC44A4/SLC22A2/FOLR3/SLC2A7",26
"GO:0097530","granulocyte migration","56/4672","149/18805",0.375838926174497,1.51276776684748,3.6129665739833,0.000365339485468133,0.00684713409559859,0.00540905563366843,"CXCL5/MAPK3/PPIA/JAML/DPEP1/MYD88/BSG/LGALS3/CXCL3/PPBP/PTPRJ/C1QBP/CXCL17/DAPK2/EDN3/CD177/CXCL6/CCL24/PTGER4/CCL21/SCG2/PIK3CD/IL23A/EDN2/CCL28/FUT4/PF4/CCL19/SLAMF1/MCOLN2/CCL5/CXCL10/CSF1R/CSF1/CMKLR1/TRPV4/THBS1/TNFAIP6/NOD2/CCL26/CCR7/CXCL9/PF4V1/DPP4/RIPOR2/CCL7/CXCL8/TREM1/CXCL13/IL1A/CCL25/GP2/IL17A/S100A7/CCL16/CD300H",56
